country,Year,Sex,Religion,Value,Gallup2022NonReligious,Gallup2022Atheist,Gallup2017Combined,Pew2010Unaffiliated
TT,2011.0,Both Sexes,Hindu,240100.0,,,,1.9
TT,2011.0,Both Sexes,Islam ,65705.0,,,,1.9
TT,2011.0,Both Sexes,Jehovah Witness,19450.0,,,,1.9
TT,2011.0,Both Sexes,Methodist,8648.0,,,,1.9
TT,2011.0,Both Sexes,Moravian,3526.0,,,,1.9
TT,2011.0,Both Sexes,Rastafarian,3615.0,,,,1.9
TT,2011.0,Both Sexes,Roman Catholic,285671.0,,,,1.9
TT,2011.0,Both Sexes,Seventh Day Adventist,54156.0,,,,1.9
TT,2011.0,Both Sexes,Other,96166.0,,,,1.9
TT,2011.0,Both Sexes,Not Stated,146798.0,,,,1.9
TT,2011.0,Both Sexes,,28842.0,,,,1.9
TT,2011.0,Both Sexes,Orisha,11918.0,,,,1.9
TT,2011.0,Both Sexes,Pentecostal/ Evangelical/ Full Gospel,159033.0,,,,1.9
TT,2011.0,Both Sexes,Presbyterian/ Congregational,32972.0,,,,1.9
TT,2011.0,Male,Total,662349.0,,,,1.9
TT,2011.0,Male,Anglican,38654.0,,,,1.9
TT,2011.0,Male,Baptist,43072.0,,,,1.9
TT,2011.0,Male,Hindu,124049.0,,,,1.9
TT,2011.0,Male,Islam ,34892.0,,,,1.9
TT,2011.0,Male,Jehovah Witness,8501.0,,,,1.9
TT,2011.0,Male,Methodist,4232.0,,,,1.9
TT,2011.0,Male,Moravian,1797.0,,,,1.9
TT,2011.0,Male,Rastafarian,2571.0,,,,1.9
TT,2011.0,Male,Roman Catholic,142576.0,,,,1.9
TT,2011.0,Male,Seventh Day Adventist,25961.0,,,,1.9
TT,2011.0,Male,Other,46114.0,,,,1.9
TT,2011.0,Male,Not Stated,75313.0,,,,1.9
TT,2011.0,Male,,18270.0,,,,1.9
TT,2011.0,Male,Orisha,5638.0,,,,1.9
TT,2011.0,Male,Pentecostal/ Evangelical/ Full Gospel,74462.0,,,,1.9
TT,2011.0,Male,Presbyterian/ Congregational,16249.0,,,,1.9
TT,2011.0,Female,Total,660196.0,,,,1.9
TT,2011.0,Female,Anglican,36341.0,,,,1.9
TT,2011.0,Female,Baptist,47881.0,,,,1.9
TT,2011.0,Female,Hindu,116051.0,,,,1.9
TT,2011.0,Female,Islam ,30813.0,,,,1.9
TT,2011.0,Female,Jehovah Witness,10949.0,,,,1.9
TT,2011.0,Female,Methodist,4416.0,,,,1.9
TT,2011.0,Female,Moravian,1728.0,,,,1.9
TT,2011.0,Female,Rastafarian,1044.0,,,,1.9
TT,2011.0,Female,Roman Catholic,143095.0,,,,1.9
TT,2011.0,Female,Seventh Day Adventist,28195.0,,,,1.9
TT,2011.0,Female,Other,50052.0,,,,1.9
TT,2011.0,Female,Not Stated,71486.0,,,,1.9
TT,2011.0,Female,,10572.0,,,,1.9
TT,2011.0,Female,Orisha,6280.0,,,,1.9
TT,2011.0,Female,Pentecostal/ Evangelical/ Full Gospel,84571.0,,,,1.9
TT,2011.0,Female,Presbyterian/ Congregational,16723.0,,,,1.9
GB,2011.0,Both Sexes,Total,63182178.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,Total,63182178.0,,,,3.9
GB,2011.0,Both Sexes,Buddhist,261584.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,Buddhist,261584.0,,,,3.9
GB,2011.0,Both Sexes,Christian,37583962.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,Christian,37583962.0,,,,3.9
GB,2011.0,Both Sexes,Hindu,835418.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,Hindu,835418.0,,,,3.9
GB,2011.0,Both Sexes,Jewish,269568.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,Jewish,269568.0,,,,3.9
GB,2011.0,Both Sexes,Muslim,2786635.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,Muslim,2786635.0,,,,3.9
GB,2011.0,Both Sexes,Sikh,432429.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,Sikh,432429.0,,,,3.9
GB,2011.0,Both Sexes,Other,262750.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,Other,262750.0,,,,3.9
GB,2011.0,Both Sexes,No Religion,16221509.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,No Religion,16221509.0,,,,3.9
GB,2011.0,Both Sexes,Not Specified,4528323.0,49.0,17.0,69.0,21.3
GB,2011.0,Both Sexes,Not Specified,4528323.0,,,,3.9
GB,2011.0,Male,Total,31028143.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,Total,31028143.0,,,,3.9
GB,2011.0,Male,Buddhist,123120.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,Buddhist,123120.0,,,,3.9
GB,2011.0,Male,Christian,17381584.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,Christian,17381584.0,,,,3.9
GB,2011.0,Male,Hindu,431988.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,Hindu,431988.0,,,,3.9
GB,2011.0,Male,Jewish,131313.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,Jewish,131313.0,,,,3.9
GB,2011.0,Male,Muslim,1452824.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,Muslim,1452824.0,,,,3.9
GB,2011.0,Male,Sikh,218944.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,Sikh,218944.0,,,,3.9
GB,2011.0,Male,Other,115825.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,Other,115825.0,,,,3.9
GB,2011.0,Male,No Religion,8860835.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,No Religion,8860835.0,,,,3.9
GB,2011.0,Male,Not Specified,2311710.0,49.0,17.0,69.0,21.3
GB,2011.0,Male,Not Specified,2311710.0,,,,3.9
GB,2011.0,Female,Total,32154035.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,Total,32154035.0,,,,3.9
GB,2011.0,Female,Buddhist,138464.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,Buddhist,138464.0,,,,3.9
GB,2011.0,Female,Christian,20202378.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,Christian,20202378.0,,,,3.9
GB,2011.0,Female,Hindu,403430.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,Hindu,403430.0,,,,3.9
GB,2011.0,Female,Jewish,138255.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,Jewish,138255.0,,,,3.9
GB,2011.0,Female,Muslim,1333811.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,Muslim,1333811.0,,,,3.9
GB,2011.0,Female,Sikh,213485.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,Sikh,213485.0,,,,3.9
GB,2011.0,Female,Other,146925.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,Other,146925.0,,,,3.9
GB,2011.0,Female,No Religion,7360674.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,No Religion,7360674.0,,,,3.9
GB,2011.0,Female,Not Specified,2216613.0,49.0,17.0,69.0,21.3
GB,2011.0,Female,Not Specified,2216613.0,,,,3.9
GI,2012.0,Both Sexes,Total,32194.0,,,,2.9
GI,2012.0,Both Sexes,Church of England,2480.0,,,,2.9
GI,2012.0,Both Sexes,Hindu,628.0,,,,2.9
GI,2012.0,Both Sexes,Jewish,763.0,,,,2.9
GI,2012.0,Both Sexes,Muslim,1166.0,,,,2.9
GI,2012.0,Both Sexes,Roman Catholic,23223.0,,,,2.9
GI,2012.0,Both Sexes,Other,365.0,,,,2.9
GI,2012.0,Both Sexes,Other Christians,1232.0,,,,2.9
GI,2012.0,Both Sexes,No Religion,2293.0,,,,2.9
GI,2012.0,Both Sexes,Not Stated,44.0,,,,2.9
GI,2012.0,Male,Total,16061.0,,,,2.9
GI,2012.0,Male,Church of England,1285.0,,,,2.9
GI,2012.0,Male,Hindu,336.0,,,,2.9
GI,2012.0,Male,Jewish,385.0,,,,2.9
GI,2012.0,Male,Muslim,713.0,,,,2.9
GI,2012.0,Male,Roman Catholic,11208.0,,,,2.9
GI,2012.0,Male,Other,172.0,,,,2.9
GI,2012.0,Male,Other Christians,618.0,,,,2.9
GI,2012.0,Male,No Religion,1322.0,,,,2.9
GI,2012.0,Male,Not Stated,22.0,,,,2.9
GI,2012.0,Female,Total,16133.0,,,,2.9
GI,2012.0,Female,Church of England,1195.0,,,,2.9
GI,2012.0,Female,Hindu,292.0,,,,2.9
GI,2012.0,Female,Jewish,378.0,,,,2.9
GI,2012.0,Female,Muslim,453.0,,,,2.9
GI,2012.0,Female,Roman Catholic,12015.0,,,,2.9
GI,2012.0,Female,Other,193.0,,,,2.9
GI,2012.0,Female,Other Christians,614.0,,,,2.9
GI,2012.0,Female,No Religion,971.0,,,,2.9
GI,2012.0,Female,Not Stated,22.0,,,,2.9
NE,2012.0,Both Sexes,Total,17138707.0,,,,0.7
NE,2012.0,Both Sexes,Animist,34786.0,,,,0.7
NE,2012.0,Both Sexes,Christian,56856.0,,,,0.7
NE,2012.0,Both Sexes,Muslim,16978889.0,,,,0.7
NE,2012.0,Both Sexes,Other,2520.0,,,,0.7
NE,2012.0,Both Sexes,No Religion,23048.0,,,,0.7
NE,2012.0,Both Sexes,Unknown,42608.0,,,,0.7
LK,2012.0,Both Sexes,Total,20263723.0,,,,0.1
LK,2012.0,Both Sexes,Buddhist,14222844.0,,,,0.1
LK,2012.0,Both Sexes,Hindu,2554606.0,,,,0.1
LK,2012.0,Both Sexes,Islam ,1967227.0,,,,0.1
LK,2012.0,Both Sexes,Roman Catholic,1237038.0,,,,0.1
LK,2012.0,Both Sexes,Other,9440.0,,,,0.1
LK,2012.0,Both Sexes,Other Christians,272568.0,,,,0.1
SR,2012.0,Both Sexes,Total,541638.0,,,,5.4
SR,2012.0,Both Sexes,Christian,262320.0,,,,5.4
SR,2012.0,Both Sexes,Hindu,120623.0,,,,5.4
SR,2012.0,Both Sexes,Islam ,75053.0,,,,5.4
SR,2012.0,Both Sexes,Other,66560.0,,,,5.4
SR,2012.0,Both Sexes,Not Stated,17082.0,,,,5.4
IN,,,,,18.0,1.0,5.0,0.1
CN,,,,,,,90.0,52.2
CN,,,,,,,,15.4
US,,,,,28.0,7.0,39.0,16.4
US,,,,,,,,3.7
PK,,,,,4.0,0.0,6.0,0.1
NG,,,,,20.0,0.0,2.0,0.4
BD,,,,,,,19.0,0.1
RU,,,,,8.0,10.0,30.0,16.2
ET,,,,,6.0,0.0,,0.1
JP,,,,,42.0,30.0,60.0,57.0
PH,,,,,27.0,1.0,9.0,0.1
EG,,,,,,,,0.1
CD,,,,,,,17.0,1.8
VN,,,,,65.0,9.0,63.0,29.6
TR,,,,,,,12.0,1.2
TZ,,,,,,,,1.4
FR,,,,,35.0,32.0,50.0,28.0
FR,,,,,,,,2.0
ZA,,,,,,,,14.9
IT,,,,,21.0,11.0,26.0,12.4
KE,,,,,2.0,1.0,,2.5
MM,,,,,,,,0.5
KR,,,,,27.0,34.0,60.0,46.4
UG,,,,,,,,0.5
SD,,,,,,,,1.0
ES,,,,,39.0,19.0,57.0,19.0
IQ,,,,,13.0,1.0,34.0,0.1
DZ,,,,,,,,1.8
AR,,,,,23.0,9.0,34.0,12.2
AF,,,,,,,,0.1
MA,,,,,,,,0.1
UA,,,,,,,42.0,14.7
AO,,,,,,,,5.1
SA,,,,,,,,0.7
UZ,,,,,,,,0.8
YE,,,,,,,,0.1
MZ,,,,,,,,17.9
PE,,,,,19.0,2.0,23.0,3.0
MG,,,,,,,,6.9
CI,,,,,13.0,2.0,,8.0
VE,,,,,,,,10.0
CM,,,,,12.0,5.0,,5.3
KP,,,,,,,,71.3
SY,,,,,30.0,1.0,,2.0
ML,,,,,,,,2.7
TW,,,,,,,,12.7
BF,,,,,,,,0.4
MW,,,,,,,,2.5
KZ,,,,,14.0,5.0,,4.2
CL,,,,,,,,8.6
TD,,,,,,,,2.5
SO,,,,,,,,0.1
EC,,,,,18.0,3.0,18.0,5.5
GT,,,,,,,,4.1
SN,,,,,3.0,0.0,,0.1
NL,,,,,41.0,19.0,,42.1
KH,,,,,,,,0.2
ZW,,,,,,,,7.9
GN,,,,,,,,1.8
RW,,,,,,,,3.6
BJ,,,,,,,,5.0
BI,,,,,,,,0.1
BO,,,,,28.0,4.0,,4.1
TN,,,,,,,,0.2
HT,,,,,,,,10.6
BE,,,,,33.0,27.0,29.0,29.0
DO,,,,,,,,10.9
JO,,,,,22.0,0.0,,0.1
SS,,,,,,,,0.5
CU,,,,,,,,23.0
HN,,,,,,,,10.5
SE,,,,,46.0,26.0,73.0,27.0
PG,,,,,,,5.0,0.1
AZ,,,,,,,64.0,0.1
TJ,,,,,,,,1.5
GR,,,,,21.0,12.0,22.0,6.1
AE,,,,,45.0,0.0,,1.1
BY,,,,,,,,28.6
IL,,,,,,,58.0,3.1
TG,,,,,,,,6.2
SL,,,,,13.0,0.0,,0.1
AT,,,,,38.0,13.0,53.0,13.5
LA,,,,,,,,0.9
HK,,,,,25.0,47.0,,56.1
NI,,,,,,,,12.5
LY,,,,,25.0,0.0,,0.2
PY,,,,,,,,1.1
KG,,,,,,,,0.4
TM,,,,,,,,0.5
SV,,,,,,,,11.0
CG,,,,,,,,9.0
DK,,,,,,,61.0,11.8
CF,,,,,,,,1.0
LR,,,,,,,,1.4
NO,,,,,,,62.0,10.1
PS,,,,,18.0,0.0,35.0,0.1
NZ,,,,,,,,36.6
CR,,,,,,,,7.9
LB,,,,,,,28.0,0.3
MR,,,,,,,,0.1
OM,,,,,,,,0.2
PA,,,,,,,13.0,4.8
KW,,,,,,,,0.1
ER,,,,,,,,0.1
GE,,,,,8.0,0.0,,0.7
UY,,,,,,,,40.7
MD,,,,,10.0,4.0,,1.4
PR,,,,,,,,1.9
BA,,,,,19.0,5.0,22.0,2.5
GM,,,,,,,,0.1
QA,,,,,,,,0.9
,,,,,,,,1.9
GA,,,,,,,,5.6
SI,,,,,24.0,31.0,53.0,18.0
MK,,,,,8.0,2.0,11.0,1.4
LV,,,,,,,52.0,43.8
GQ,,,,,,,,5.0
TL,,,,,,,,0.1
CY,,,,,,,,1.2
SZ,,,,,,,,10.1
DJ,,,,,,,,0.2
FJ,,,,,,,8.0,0.8
KM,,,,,,,,0.1
GY,,,,,,,,2.0
BT,,,,,,,,0.1
SB,,,,,,,,0.2
LU,,,,,39.0,19.0,,26.8
CV,,,,,,,,9.1
EH,,,,,,,,0.4
MT,,,,,,,,2.5
MV,,,,,,,,0.1
GP,,,,,,,,2.5
IS,,,,,,,49.0,3.5
MQ,,,,,,,,2.3
YT,,,,,,,,0.2
VU,,,,,,,,1.2
GF,,,,,,,,3.4
PF,,,,,,,,4.9
NC,,,,,,,,10.4
BB,,,,,,,,1.9
ST,,,,,,,,12.6
WS,,,,,,,,2.5
LC,,,,,,,,6.0
GU,,,,,,,,1.7
GD,,,,,,,,1.0
FM,,,,,,,,0.9
TO,,,,,,,,0.1
SC,,,,,,,,2.1
VC,,,,,,,,2.5
AG,,,,,,,,1.7
IM,,,,,,,,15.2
AD,,,,,,,,8.8
DM,,,,,,,,0.5
GL,,,,,,,,2.5
FO,,,,,,,,1.7
MP,,,,,,,,1.0
KN,,,,,,,,1.6
AS,,,,,,,,0.7
MH,,,,,,,,1.5
MC,,,,,,,,11.7
SM,,,,,,,,7.2
PW,,,,,,,,1.2
AI,,,,,,,,4.0
NR,,,,,,,,4.5
TV,,,,,,,,1.3
WF,,,,,,,,0.6
PM,,,,,,,,3.8
MS,,,,,,,,4.8
FK,,,,,,,,31.5
NU,,,,,,,,3.3
VA,,,,,,,,0.1
